post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
13307633_gab,"[{'label': 'hatespeech', 'annotator_id': 4, 'target': ['Islam']}, {'label': 'hatespeech', 'annotator_id': 3, 'target': ['Islam']}, {'label': 'offensive', 'annotator_id': 13, 'target': ['Islam']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]","['vikings', 'fared', 'far', 'and', 'wide', 'to', 'byzantium', 'and', 'baghdad', 'and', 'beyond', 'nothing', 'shocking', 'about', 'this', 'discovery', 'or', 'earlier', 'ones', 'about', 'hauls', 'of', 'arabic', 'coins', 'and', 'a', 'ring', 'with', 'allah', 'engraved', 'on', 'it', 'stone', 'shocking', 'part', 'is', 'how', 'these', 'things', 'will', 'be', 'used', 'in', 'justifying', 'moslime', 'presence', 'in', 'scandinavia', 'now']","['hatespeech', 'hatespeech', 'offensive']",vikings fared far and wide to byzantium and baghdad and beyond nothing shocking about this discovery or earlier ones about hauls of arabic coins and a ring with allah engraved on it stone shocking part is how these things will be used in justifying moslime presence in scandinavia now,"{'hatespeech': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
1178855810211823616_twitter,"[{'label': 'normal', 'annotator_id': 14, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 3, 'target': ['Refugee']}, {'label': 'offensive', 'annotator_id': 4, 'target': ['Refugee']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]]","['<user>', 'protect', 'americans', 'in', 'sanctuary', 'cities', 'we', 'are', 'victimized', 'with', 'electronic', 'harassment', 'stalking', 'and', 'illegal', 'surveillance', 'and', 'intimidation', 'by', 'senior', 'influential', 'community', 'members', 'and', 'the', 'illegal', 'immigrants', 'they', 'facilitate']","['normal', 'offensive', 'offensive']",<user> protect americans in sanctuary cities we are victimized with electronic harassment stalking and illegal surveillance and intimidation by senior influential community members and the illegal immigrants they facilitate,"{'normal': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
1231392956516642818_twitter,"[{'label': 'offensive', 'annotator_id': 235, 'target': ['None']}, {'label': 'normal', 'annotator_id': 203, 'target': ['Jewish']}, {'label': 'normal', 'annotator_id': 222, 'target': ['Jewish']}]",[],"['<user>', '<user>', 'please', 'adress', 'this', 'bernie', 'family', 'was', 'killed', 'in', 'the', 'holocaust', 'this', 'anti', 'semite', 'should', 'be', 'fired']","['offensive', 'normal', 'normal']",<user> <user> please adress this bernie family was killed in the holocaust this anti semite should be fired,"{'offensive': 1, 'normal': 2}",3,0.9182958340544896,moderate_disagreement
16674188_gab,"[{'label': 'hatespeech', 'annotator_id': 210, 'target': ['African']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}, {'label': 'normal', 'annotator_id': 215, 'target': ['None']}]",[],"['it', 'all', 'racist', 'it', 'was', 'all', 'discovered', 'by', 'white', 'people', 'whites', 'and', 'asians', 'tend', 'to', 'do', 'well', 'in', 'it', 'its', 'a', 'highly', 'advanced', 'system', 'of', 'greek', 'and', 'european', 'origin', 'its', 'all', 'raciss', 'n', 'shit', 'or', 'maybe', 'whites', 'and', 'asians', 'are', 'just', 'smarter', 'maybe', 'privilege', 'has', 'nothing', 'to', 'do', 'with', 'it']","['hatespeech', 'normal', 'normal']",it all racist it was all discovered by white people whites and asians tend to do well in it its a highly advanced system of greek and european origin its all raciss n shit or maybe whites and asians are just smarter maybe privilege has nothing to do with it,"{'hatespeech': 1, 'normal': 2}",3,0.9182958340544896,moderate_disagreement
1216977427269935104_twitter,"[{'label': 'offensive', 'annotator_id': 202, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 212, 'target': ['Women']}]",[],"['i', 'done', 'seen', 'damn', 'near', 'every', 'female', 'nudes', 'on', 'dis', 'hoe', 'unladylike']","['offensive', 'normal', 'normal']",i done seen damn near every female nudes on dis hoe unladylike,"{'offensive': 1, 'normal': 2}",3,0.9182958340544896,moderate_disagreement
27988201_gab,"[{'label': 'normal', 'annotator_id': 200, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['None']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]","['what', 'about', 'whitewater', 'what', 'about', 'her', 'sending', 'goons', 'to', 'intimidate', 'bill', 'sexual', 'harassment', 'victims', 'what', 'about', 'her', 'defense', 'of', 'bill', 'even', 'though', 'he', 'has', 'raped', 'women', '\u200b']","['normal', 'offensive', 'offensive']",what about whitewater what about her sending goons to intimidate bill sexual harassment victims what about her defense of bill even though he has raped women ​,"{'normal': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
1172678157289304064_twitter,"[{'label': 'offensive', 'annotator_id': 202, 'target': ['Islam']}, {'label': 'normal', 'annotator_id': 238, 'target': ['Islam']}, {'label': 'offensive', 'annotator_id': 233, 'target': ['Islam']}]","[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['<user>', 'must', 'admit', 'the', 'term', '“', 'muzzies', '”', 'nags', 'at', 'me', 'bothers', 'me', 'but', 'this', 'guy', 'nevertheless', 'is', 'in', 'need', 'of', 'serious', 'mental', 'adjustment']","['offensive', 'normal', 'offensive']",<user> must admit the term “ muzzies ” nags at me bothers me but this guy nevertheless is in need of serious mental adjustment,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1210504728913727488_twitter,"[{'label': 'hatespeech', 'annotator_id': 205, 'target': ['None']}, {'label': 'normal', 'annotator_id': 213, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 209, 'target': ['None']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]","['i', 'do', 'not', 'need', 'time', 'to', 'forget', 'you', 'but', 'i', 'just', 'need', 'time', 'to', 'hate', 'you']","['hatespeech', 'normal', 'hatespeech']",i do not need time to forget you but i just need time to hate you,"{'hatespeech': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1250904615454937089_twitter,"[{'label': 'normal', 'annotator_id': 212, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Refugee']}, {'label': 'offensive', 'annotator_id': 235, 'target': ['None']}]",[],"['<user>', 'yes', 'i', '’', 'm', 'an', 'immigrant', 'bit', 'i', 'support', 'trump', '<number>', '<number>', 'reasoning', 'i', 'see', 'alzheimer', '’', 'is', 'catching', 'up', 'to', 'you']","['normal', 'normal', 'offensive']",<user> yes i ’ m an immigrant bit i support trump <number> <number> reasoning i see alzheimer ’ is catching up to you,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
1178197603697283072_twitter,"[{'label': 'normal', 'annotator_id': 39, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 58, 'target': ['Homosexual']}]",[],"['ain', 't', 'enough', 'dude', 'wrestlers', 'who', 'look', 'like', 'old', 'lesbians', 'lots', 'of', 'middle', 'aged', 'wine', 'aunts', 'but', 'no', 'seasoned', 'dykes']","['normal', 'normal', 'offensive']",ain t enough dude wrestlers who look like old lesbians lots of middle aged wine aunts but no seasoned dykes,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
17525464_gab,"[{'label': 'offensive', 'annotator_id': 235, 'target': ['None']}, {'label': 'normal', 'annotator_id': 217, 'target': ['Men', 'Women']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['Jewish']}]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['are', 'you', 'dumb', 'when', 'it', 'says', 'other', 'than', 'german', 'that', 'means', 'a', 'ton', 'of', 'austrians', 'dutch', 'english', 'aussies', 'canadians', 'americans', 'french', 'poles', 'hungarians', 'czechs', 'all', 'border', 'germany', 'too', 'fix', 'your', 'shit', 'you', 'are', 'trying', 'to', 'sell', 'holocaust', 'denial', 'but', 'can', 'not', 'even', 'read', 'numbers', 'in', 'the', 'news']","['offensive', 'normal', 'offensive']",are you dumb when it says other than german that means a ton of austrians dutch english aussies canadians americans french poles hungarians czechs all border germany too fix your shit you are trying to sell holocaust denial but can not even read numbers in the news,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
10516102_gab,"[{'label': 'offensive', 'annotator_id': 208, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 227, 'target': ['None']}, {'label': 'normal', 'annotator_id': 228, 'target': ['None']}]","[[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['sexual', 'harassment', 'laws', 'are', 'largely', 'bullshit', 'and', 'definitely', 'need', 'to', 'be', 'dramatically', 'weakened', 'anti', 'discrimination', 'laws', 'should', 'be', 'challenged', 'and', 'exploited', 'for', 'the', 'time', 'being', 'so', 'that', 'they', 'are', 'either', 'made', 'to', 'protect', 'straight', 'white', 'christian', 'males', 'like', 'they', 'cover', 'protected', 'minorities', 'or', 'are', 'exposed', 'as', 'bs']","['offensive', 'offensive', 'normal']",sexual harassment laws are largely bullshit and definitely need to be dramatically weakened anti discrimination laws should be challenged and exploited for the time being so that they are either made to protect straight white christian males like they cover protected minorities or are exposed as bs,"{'offensive': 2, 'normal': 1}",3,0.9182958340544896,moderate_disagreement
1110223255267364864_twitter,"[{'label': 'normal', 'annotator_id': 4, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 7, 'target': ['Women']}]",[],"['cannot', 'turn', 'a', 'hoe', 'into', 'a', 'house', 'wife', 'if', 'yall', 'just', 'fucking', 'so', 'be', 'it', 'do', 'not', 'try', 'to', 'change', 'her', 'ways', 'you', 'can', 'not', 'she', 'content']","['normal', 'normal', 'offensive']",cannot turn a hoe into a house wife if yall just fucking so be it do not try to change her ways you can not she content,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
15969953_gab,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 217, 'target': ['Homosexual', 'Men', 'Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['what', 'do', 'you', 'mean', 'how', 'do', 'i', 'figure', 'can', 'you', 'read', 'do', 'you', 'have', 'any', 'self', 'awareness', 'at', 'all', 'with', 'responses', 'like', 'these', 'i', 'should', 'just', 'default', 'to', 'calling', 'you', 'a', 'retarded', 'faggot', 'now', 'go', 'away', 'and', 'stop', 'wasting', 'my', 'time', 'amateur']","['offensive', 'offensive', 'hatespeech']",what do you mean how do i figure can you read do you have any self awareness at all with responses like these i should just default to calling you a retarded faggot now go away and stop wasting my time amateur,"{'offensive': 2, 'hatespeech': 1}",3,0.9182958340544896,moderate_disagreement
11223593_gab,"[{'label': 'normal', 'annotator_id': 238, 'target': ['Caucasian']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Caucasian']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['it', 'says', 'a', 'lot', 'when', 'the', 'one', 'group', 'who', 'works', 'hardest', 'to', 'subvert', 'white', 'identity', 'is', 'the', 'only', 'group', 'from', 'western', 'culture', 'that', 'has', 'an', 'explicitly', 'defined', 'ethno', 'state', 'for', 'themselves', 'someone', 'does', 'not', 'want', 'competition', 'that', 'why', 'all', 'the', 'european', 'countries', 'have', 'been', 'undermined', 'along', 'with', 'the', 'us', 'and', 'canada']","['normal', 'offensive', 'normal']",it says a lot when the one group who works hardest to subvert white identity is the only group from western culture that has an explicitly defined ethno state for themselves someone does not want competition that why all the european countries have been undermined along with the us and canada,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
1084505947408457728_twitter,"[{'label': 'normal', 'annotator_id': 209, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 203, 'target': ['Jewish']}, {'label': 'offensive', 'annotator_id': 235, 'target': ['None']}]",[],"['<user>', 'yeah', 'thats', 'pretty', 'gross', 'i', 'dawn', 'my', 'yellow', 'vest', 'and', 'kippah', 'with', 'pride', 'do', 'not', 'like', 'to', 'be', 'compared', 'to', 'a', 'nazi']","['normal', 'normal', 'offensive']",<user> yeah thats pretty gross i dawn my yellow vest and kippah with pride do not like to be compared to a nazi,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
14791699_gab,"[{'label': 'offensive', 'annotator_id': 23, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 9, 'target': ['Islam']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Islam']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['a', 'radical', 'islamic', 'terrorist', 'murdered', '<number>', 'people', 'using', 'a', 'truck', 'jim', 'jones', 'murdered', '<number>', 'people', 'using', 'kool', 'aid', '<number>', '<number>', 'muslimes', 'murdered', '<number>', 'by', 'crashing', 'planes', 'into', 'twin', 'towers', 'and', 'pentagon', 'a', 'message', 'to', 'the', 'democrats', 'shat', 'heads', 'leave', 'our', 'guns', 'the', 'hell', 'alone']","['offensive', 'hatespeech', 'hatespeech']",a radical islamic terrorist murdered <number> people using a truck jim jones murdered <number> people using kool aid <number> <number> muslimes murdered <number> by crashing planes into twin towers and pentagon a message to the democrats shat heads leave our guns the hell alone,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
722790541268627456_twitter,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual']}, {'label': 'normal', 'annotator_id': 207, 'target': ['Homosexual']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Homosexual']}]",[],"['no', 'homo', 'we', 'smokin', 'penises']","['offensive', 'normal', 'normal']",no homo we smokin penises,"{'offensive': 1, 'normal': 2}",3,0.9182958340544896,moderate_disagreement
1179087440377794561_twitter,"[{'label': 'hatespeech', 'annotator_id': 70, 'target': ['Other', 'Other', 'Other', 'Nonreligious', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 67, 'target': ['Homosexual']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['<user>', 'my', 'beautiful', 'richmond', 'i', 'weep', 'for', 'you', 'once', 'the', 'jewel', 'of', 'dixie', 'ruined', 'by', 'globohomo', 'and', 'urban', 'youths', 'can', 'not', 'wait', 'till', 'they', 'take', 'down', 'all', 'the', 'confederate', 'statues', 'along', 'monument', 'avenue', 'and', 'replace', 'them', 'with', 'memorials', 'to', 'trayvon', 'on', 'a', 'horse', 'cause', 'he', 'dindu', 'nuffin']","['hatespeech', 'hatespeech', 'offensive']",<user> my beautiful richmond i weep for you once the jewel of dixie ruined by globohomo and urban youths can not wait till they take down all the confederate statues along monument avenue and replace them with memorials to trayvon on a horse cause he dindu nuffin,"{'hatespeech': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
16828799_gab,"[{'label': 'normal', 'annotator_id': 200, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]","['i', 'will', 'never', 'ever', 'take', 'a', 'bus', 'even', 'if', 'i', 'am', 'broke', 'down', 'can', 'not', 'imagine', 'breaking', 'down', 'near', 'a', 'ghetto', 'tho', 'tbh']","['normal', 'offensive', 'offensive']",i will never ever take a bus even if i am broke down can not imagine breaking down near a ghetto tho tbh,"{'normal': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
19077326_gab,"[{'label': 'offensive', 'annotator_id': 25, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 81, 'target': ['Jewish', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Men', 'Jewish', 'Homosexual']}]","[[0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1]]","['jewish', 'males', 'and', 'queers', 'in', 'general', 'routinely', 'practice', 'coprophagia']","['offensive', 'hatespeech', 'hatespeech']",jewish males and queers in general routinely practice coprophagia,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
12935986_gab,"[{'label': 'hatespeech', 'annotator_id': 4, 'target': ['Other', 'Arab']}, {'label': 'offensive', 'annotator_id': 6, 'target': ['Arab']}, {'label': 'offensive', 'annotator_id': 7, 'target': ['Arab']}]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['in', 'july', 'of', '<number>', 'a', 'raghead', 'in', 'nice', 'france', 'murdered', '<number>', 'and', 'wounded', 'hundreds', 'with', 'a', 'stolen', 'truck', 'when', 'there', 'a', 'will', 'there', 'a', 'way', 'firearms', 'protect', 'ordinary', 'citizens', 'against', 'the', 'diabolical']","['hatespeech', 'offensive', 'offensive']",in july of <number> a raghead in nice france murdered <number> and wounded hundreds with a stolen truck when there a will there a way firearms protect ordinary citizens against the diabolical,"{'hatespeech': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
19084094_gab,"[{'label': 'offensive', 'annotator_id': 27, 'target': ['Indian']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Other', 'Islam']}, {'label': 'hatespeech', 'annotator_id': 9, 'target': ['Asian']}]","[[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['the', 'dirty', 'wee', 'paki', 'that', 'lives', 'beside', 'me', 'came', 'to', 'my', 'house', 'there', 'very', 'upset', 'said', 'racists', 'have', 'been', 'putting', 'threatening', 'letters', 'through', 'his', 'door', 'turns', 'out', 'it', 'was', 'a', 'fiver', 'off', 'soap', 'coupons']","['offensive', 'hatespeech', 'hatespeech']",the dirty wee paki that lives beside me came to my house there very upset said racists have been putting threatening letters through his door turns out it was a fiver off soap coupons,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
1609803_gab,"[{'label': 'normal', 'annotator_id': 204, 'target': ['Men', 'Women']}, {'label': 'normal', 'annotator_id': 202, 'target': ['Men', 'Women', 'Other']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Women']}]",[],"['my', 'argument', 'to', 'repealthe19th', 'is', 'simple', '<number>', 'voting', 'either', 'directs', 'violence', 'or', 'is', 'a', 'substitute', '<number>', 'men', 'participate', 'in', 'organized', 'violence', 'women', 'do', 'not', '<number>', 'women', 'vote', 'differently', 'than', 'men', 'the', 'farther', 'the', 'results', 'of', 'elections', 'and', 'violence', 'diverge', 'the', 'less', 'stable', 'is', 'democracy', 'and', 'the', 'more', 'likely', 'violence']","['normal', 'normal', 'offensive']",my argument to repealthe19th is simple <number> voting either directs violence or is a substitute <number> men participate in organized violence women do not <number> women vote differently than men the farther the results of elections and violence diverge the less stable is democracy and the more likely violence,"{'normal': 2, 'offensive': 1}",3,0.9182958340544896,moderate_disagreement
11740394_gab,"[{'label': 'hatespeech', 'annotator_id': 228, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 220, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 208, 'target': ['Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]]","['so', 'this', 'place', 'has', 'some', 'real', 'winners', 'at', 'life', '<number>', 'genius', 'called', 'me', 'a', 'faggot', 'in', 'every', 'retort', 'i', 'mean', 'what', 'are', 'you', 'junior', 'high', 'no', 'wonder', 'he', 'took', 'offense', 'to', 'me', 'calling', 'out', 'the', 'haarp', 'morons', 'who', 'think', 'harvey', 'irma', 'are', 'from', 'haarp']","['hatespeech', 'offensive', 'offensive']",so this place has some real winners at life <number> genius called me a faggot in every retort i mean what are you junior high no wonder he took offense to me calling out the haarp morons who think harvey irma are from haarp,"{'hatespeech': 1, 'offensive': 2}",3,0.9182958340544896,moderate_disagreement
22090009_gab,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 217, 'target': ['African', 'Men', 'Women']}]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['you', 'are', 'going', 'to', 'get', 'raped', 'fed', 'you', 'and', 'all', 'the', 'other', 'siege', 'niggers']","['offensive', 'hatespeech', 'hatespeech']",you are going to get raped fed you and all the other siege niggers,"{'offensive': 1, 'hatespeech': 2}",3,0.9182958340544896,moderate_disagreement
