query_id,text
1246864747506683907_twitter,upgraded to a real ass bitch you hate to see it
1178833419423354881_twitter,<user> <user> <user> um lol stop being dramatic i was joking that the extra x chromosome is what makes us want to win arguments i never said men can not have emotions or be the same tone it down feminazi
1120835758741438467_twitter,<user> all homosexuals and transsexuals are narcissists
1084586012465086464_twitter,women lie to kick it niggas lie to hit 💯
15230250_gab,where where are all the whites and asians doing the car jackings home invasions muggings and random shootings this is why nobody trusts negros and nobody wants them around asians and mexicans hate blacks more than whites do
1121219290089381889_twitter,<user> if no one is above the law then why are there so many illegal aliens in our country
1178517465090985989_twitter,mickey mouse is a faggot
1124348819699843072_twitter,<user> lmfao girl how you come up with this it makes sense tho cause niggas fuck every hoe raw 🤮
6702497_gab,men must not confuse chivalry with letting women walk all over you
14399578_gab,how about americans raped and murdered by their illegalaliens let start there shall we they have a sworn duty to uphold the constitution and project the sovereignty of our nation not attract more illegalaliens instead of deporting <number> million and importing more muslim terrorists
1243607084312285184_twitter,<user> 💀 bitch like my tweet so i can compliment you
1110273981171621889_twitter,tbh the only dm i have not muted is bc girl that bitch is cute <user>
27599318_gab,notice they attack islam but are happy with the gay sauna brighton and being remain do not worry pol2 is a team of te new knights and we can get you killed at any time happy shabat
1146143832574255104_twitter,<user> idk but i know the holocaust is some yellow head with a simple smiley on it
12348949_gab,a friendly reminder that the un is looking for aspiring london based attorneys to represent refugees during legal proceedings
12807458_gab,i think antifa blm and the rest of the culturalmarxists that use violence to shut down people exercising the 1 stamendment really take advantage of the fact that we do not stoop to their level we need creative ways to counter though minus the violence
15593969_gab,i have read your talmud kikess you are lying through your teeth you filthy jew whores conquer nations through subversion of culture and intermarrying in order to dilute white genes and create more little yidlets that why jewishness is passed via matrilineality gas yourself
1089190993361018881_twitter,<user> and ungrateful bitch still chatted that homophobic chat wow
17940228_gab,lol i see you changed your picture so you can advocate mixing races while using the fellow white people line
23277972_gab,that lying bitch is screwed <number> ways from sunday and she knows it explaining her unlawful actions is not going to help her case one iota this just makes her complicity more evident
21210654_gab,and whatever leftist or muslim piece of shit downvoted this post let me be clear you can go fuck your mother after you admit that the so called prophet muhammad was a pervert and a fool britainfirst freejaydafransen freepaulgolding
1144145594845282304_twitter,bored of the gay site gn
1167131165138063360_twitter,tonight klopp is the goat when he releases his line up v burnley he a nazi thats how it works
7144350_gab,this is bad news for the children of millennial women if only <number> of millennial women want to be housewives that means that potentially <number> of their children will not get enough time and interaction with their mothers which is unhealthy i just wonder is <number> the floor <number> <number>
2385537_gab,women are horrible at games if they are good they are fat
1125123978538864640_twitter,famous saying “ i felt sorry for myself because i had ragged shoes until i met a man who had no feet ” showgratitude
1162547667416899586_twitter,there too many wypipo asking what this is and if they can get in this is a niggers only event
22986133_gab,nope no evidence whatsoever it retarded horseshit
12385252_gab,only those who already had high iqs would have been able to move to winter lands not that the winter made them intelligent really retarded logic from those who spread the theory john is talking about
3862208_gab,also you have plenty of company more and more each day since just about every mexican and moslem feels the same way you do so no loneliness for you awesome
1093442415396941824_twitter,<user> <user> send an old chinaman to <number> <number> to beat up the old chinese bastard
1179039195228065794_twitter,opinion when a girl is a hoe everyone assumes that girl is the one who hit up every single guy even if it always the guy who makes the first move sexism or no smh 😒
16414545_gab,another muslim man phones katie hopkins this one is pakistani and he tells her his parents told him to go with white girls as they are scum i believe police ignored the raped girls because police hated pakis and any white girl seen with them
25926393_gab,does anyone know what actual asians i mean the oriental types think about all of the persians and arabs being called asians by most of europe media does it piss them off as much as it does the rest of us or even more
1093045508396994560_twitter,my ride is a chariot my bitch is a princess though i live in the ghetto feel like it a mansion
1159883181262196737_twitter,<user> the little bitch got off easy
8544614_gab,liberal elites are silencing its citizens to promote its globalist agenda and to make islam dominant in germany the people must reject that and vote liberals outta office quickly or face losing germany history and culture
19620329_gab,tbh <user> ‍ was not coming off well in the middle of the actual conversation sargon actually had a valid point about having to commit violence against white people to achieve this
12929973_gab,actually they were white people and no one cares
16672566_gab,japan does not have the problem of moslem terrorists rape gangs or negro gangsters ruining their country
16379513_gab,the anti white anti american kike who tossed pledge of allegiance out of schools because it says one nation under god what will become of us without such talmudic wisdom
18016808_gab,lol you did not want to live in a country with a nigger president so you moved to mexico 😂 holy shit you boomers are priceless
17630012_gab,stan lee doesm t like faggots like you harvey
17081882_gab,why not a safety area for our muslim friends and their jewish enablers
16598098_gab,it means retard
13656899_gab,what happens when you elect ghetto girls
19671325_gab,the zeal that the msm censors any talk about jews almost makes you think that jews are our de facto masters or something you think there would be any censorship of a person suggesting a correlation between europeans and war
1209280590018678784_twitter,<user> not sure what he ’ training there besides his retardiation ratio someone should tell him ^^
1179053487134408706_twitter,<user> 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 they say we sensitive right 🤔 but you bitches crying about being eye candy 😄 let us know when you get full blown raped crybaby
16291509_gab,for once a moslem did a good thing one less future democrat voter and one less welfare check
14427667_gab,while wapost publishes allegations of sexual harassment about roy moore and the usual suspects in the republican establishment are pushing for his removal these same bastards protected thad cochran who had an affair with a staffer while his wife was dying in a mississippi nursing home
22639477_gab,stand up and be counted feel free to message me with any questions the ikk kk is currently taking applications we are looking for honest christian men and women who are ready to make a change ik org
1178542290052243456_twitter,<user> a bunch of poor refugees a thousand miles away no hussein more like <number> million voting illegal aliens already within our own borders that is the existential threat
24117432_gab,police hate pakis they always have that hate extended to white children seen with them it very simple
1160270034503180288_twitter,i be crying in my car nigga nightmares of dying in my car nigga
10587044_gab,the word racism is not an objective term it has no fixed or agreed upon meaning racism is a verbal weapon used chiefly against white people it signifies hostility towards us
1179050447082004480_twitter,she is gay
27280463_gab,for fuck sake when is the western governments going to stop giving these retarded hostile muslims perpetual aid
3161928_gab,fake conservatives everywhere supporting these refugees scum
1264266111907885061_twitter,idk why people think they went off when they say “ go back to palestine ” that ’ ltrly the goal y ’ all kno what a refugee is
7660296_gab,the western power structure wants to kill you slowly through diversity enforced by strategic violence tommy curry wants to kill you quickly by less strategic violence both want to eliminate white people more importantly racists i e white people tommy curry is bad merica is good
11802249_gab,idea for europe send refugees to caribbean to help rebuild hurricane irma damaged islands let them show how compassionate they can be thousands of miles away
1179086077648347136_twitter,testing testing <user> <user> <user> <user> speak freely gab fam rotting moldy nigger tit flap cheese pus retard assfucking retarded nigger penis head ballsacks lots and lots of ballsacks on andrew torba forehead
11204999_gab,it <number> you can honor the lost cause if you are a crazed homosexual jew but i repeat myself thrice
1178513294426021888_twitter,imagine thinking that fat dyke in dallas a better rb than kamara lmfao
17973156_gab,if a bus filled sand niggers has one empty seat goes off a cliff it what is that called waste of a seat
21349337_gab,just me this is america we have enough to handle right now i love these people demanding things in america islam demands jews demand no americans will end islam they know it is coming wow
1178788157111668736_twitter,<user> what do you say to the tens of thousands of american families who are killed assaulted and raped by illegal aliens and anchor babies
12488090_gab,finally got my first twitter jail sentence for calling a goatfucker a goatfucker while they whinged about poor oppressed muslims being kicked out of myanmar for slaughtering the buddhists i should start using this site more
6893433_gab,it sad when innocent whites die it not sad when subversive self hating whites die she was helping nonwhite moslem illegals stay in the country thereby acting against white interests she was killed by an illegal nonwhite moslem migrant it poetic
23086085_gab,weev and ricky go way back therefore trs is required to do whatever the midget kike and his anti white faggot buddy want
1179043729472028672_twitter,<user> singapore hdb should be questioned if chinaman satanist lee hsien loong enquired about the purchase in <number> marsiling lane singapore in <number>
10093981_gab,the god damned jews really think that they are the arbiters of everything that they rightfully decide what moral or immoral what permissible or taboo
1211540756873273351_twitter,trans women are women and if you disagree fuckin unfollow me
23109287_gab,war is legal because violence is a legitimate means of redressing certain grievances righting certain wrongs and protecting vital interests if it not morally wrong for governments to engage in such violence it not morally wrong for individuals to either
23992199_gab,good point have been learning russian since my last gf she was born in saint petersburg and really think i could make a productive living in either st p or moscow but the language is a bitch
11671275_gab,omfg can we please stop fucking bickering about censoring and freedom and policies and can we please just be thankful that the fat bitch is dead 😑 😑 😑
1220352843728785408_twitter,i be minding my business y ’ all hoes are weird
25535259_gab,<number> taxi drivers sentenced and <number> more suspended in newcastle for raping and grooming children why is not this headline news bbc i will tell you it is because they are all pakistani heritage muslims who single out white children to groom and rape ignored by our liberal elite
24997471_gab,hey kids pay us for making our enemies kill each other while we jews laughed in hotels summer camps disguised as concentration camps
1959939_gab,is it wrong that i hate asians even though i am asian speekfreely newgabber gab followattack
5440440_gab,dear sweden your cars are getting torched cities burn your women get raped and your children will not have a safe christian nation in the future due to your planned muslim invasion on the bright side at least no one will call you racists maga cuck sweden banislam
3012325_gab,<user> these elites including merkel can integrate my fuß up their arse i bet they do not have any arabs in their gated communities but they are more than happy to see the world burn speakfreely merkelmussweg afd deutschland welt europe
8774269_gab,shrinking the bloated wasteful epa is a good start we need dept of education to vanish completely federal funding of marxist colleges and planned parenthood needs to stop hb1 visa program should end social programs for legal and illegal immigrants should end time to stop spending
15883057_gab,<number> genetics by current estimates ghetto dwellers breed more ghetto dwellers welfare is dysgenics writ large
12183784_gab,im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger 😡
1178977811853389826_twitter,<user> <user> maximum inclusivity we are all white supremacists now
12672128_gab,the federal naturalization act signed into law on <date> <number> by president washington stated that immigrants to the united states had to be white according to the definition under the british common law which the united states inherited gabfam
1100222373578432513_twitter,<user> <user> i hate you 😅
15611717_gab,brian ross suspension people lost money sorry but ziltch any sympathy those retarded enough to panic sell off shoudln t invest if they panicked over that they d ve lost it all later anyhow armaggedons can really occur but not everything armaggedon either concern but not actionable panic
1117185669871349764_twitter,<user> supporting terrorists wont get you anywhere so stop playing victim muzzie game
1179046857038675969_twitter,how can you know someone intention whether they are real or not how can you just accuse them doing so in order to promote their products group or gaining publicity it is your heart that is stained by jealousy towards others suck it up faggots
24309479_gab,this is where i am at now i do not care if people are retards as long as they are going in the right general direction even for the wrong reason that because most people are retarded and always will be so expecting anything more is futile
13232150_gab,all women who do not have felonies have the right to vote in this country where are you getting this info
1232941338775080960_twitter,if you are dating my exes stop thinking that i hate you ahah relax idc it your time to suffer toodles x
13922282_gab,this is why naxalt is bullshit the faggot mind of sheep uses the <number> as the rule to say there are no wolves yet when attacked it only <number> of wolves eating sheep
1233090030601560065_twitter,<user> women were gang raped in his house is it true women body found in backside gutter kf tahir
13986567_gab,no pedo bashing how many times can these faggots jump the shark
25475856_gab,fast nigger wants to drive fass see ya at the next red light nigga
1179015901456322560_twitter,he talking bout how you wake up thinking bout crab legs you so ghetto 😭 😭 😭 bitch shut up 🥴
15152821_gab,issue is not just islam non white immigration is an issue as whole non moslem black brown is as vile and violent rapist thieff thug as moslem ones are only difference is they do not engage in terror attacks yet issue is racial non whites have no place in white lands period
23229055_gab,<number> years old brazilian neonazi stabbed a nigger at school for criticizing his racist beliefs and threatening him classmates say he likes to draw swastikas everywhere and make references to the kk the hero we deserve
1090776805148102656_twitter,denny hey bitch
1185304520424939520_twitter,y ’ all mfers will listen to logic even though that ’ the most unlogical thing to do since the holocaust
20766776_gab,<user> ‍ my sexy bitch
20427890_gab,he called me a pig when i asked question lol he has no answer its just typical yid technique believe me even i lie otherwise it anti semitic
1088355307632381952_twitter,<user> economic holocaust have a word 😄
4315430_gab,<user> so your convenience is more important than free expression that something queers and bimbos think
1177780200962166784_twitter,prolly heard ima hoe from a hoe 😤
14547601_gab,we are accepting donations on behalf of rose west who has really made a remarkable transformation from straight white female killer to east indian lesbian kindly send donations to killerdonations org
2401324_gab,<user> it hard to tell she might be gender fluid or gender non conforming perhaps even gender fucked up in the head regardless she looks like a prepubescent boy dressed like a bull dyke
21540552_gab,this is what our family members died for in ww2 so fucking retarded western countries can detain you for saying obvious statements about objective reality the uk is the sick man of europe
1179093352744009728_twitter,<user> <user> <user> syg and castle doctrine laws are ways white people declare open season on blacks they are all about letting white bois and gurls get away with murder absolutely intentional
22683065_gab,what do you think is more likely the story or a nigger lied
13909965_gab,oh shit this nigga is back man i just got done btfo ing a stormfag i do not have the patience to deal with another sandnigger lover come back when i actually want to shit all over you
25592740_gab,oh look a cuban canadian a holocaust liar and a casino magnate who funds the rnc and donald trump
3235496_gab,<user> send her <number> a moslem refugee camp
27559578_gab,so is it ok for us to protest jews in those positions in our countries as well chill the personal attacks i am better than you at those and i have not even used one yet it a debate
15400774_gab,i am totally disgusted with uk wstmnstr mps who seem to think that a minority moslem population proven to be welfare parasites terrorists pedo rapists overly represented in convicted criminals is more worthy of their support than the indigenous taxpaying british they clearly show their treason
1145450669291102208_twitter,he was so dirty brought the girl to her work events whew caucasians are a different kind of petty
1178831704171126785_twitter,my mom really walked into my room and asked me why i look so oily it called moisturizer you dry ass white bitch i hate it here
23617091_gab,we are all out of altruism all we got in stock is generous ultimatums some kike moved in next door and undersold us
20651393_gab,i tell you what if they gave a fig about sex trafficking they would be cracking down on illegal immigration and ghetto communities where most of this stuff takes place they do not give a shit about girls in sexual slavery they just want a pr campaign for their nefarious purposes
11058557_gab,justice is a bitch if you are a criminal lol
27605417_gab,miss america shall embrace beer for beer makes fat women look beautiful
1087070600697446401_twitter,eat a taco or somthing and stfu and be happy hoes
3059842_gab,<user> i do not see how merkel can win germany would have to be mentally retarded or full on islamic to vote for her
1267761238022344704_twitter,<user> soobhyuck superior gay <number> liners 💅
27318602_gab,ha classic the dsa faggot was not having a good time
11956221_gab,canada refugee system is dysfunctional but neither the virtue signalling airhead aka pm the dishonest media nor the cowardservatives care canada justintrudeau cdnpoli cdnimm
20606774_gab,hey you all ever think about those negro boys up in the north and think of how rich they are ever think about lynching them then buy my new lynch that as dirty as those jew loving nigger boys maga daca iasip pandr assduo asduo assdup asdoijasodij asdoihoiashdoih aosihdoaishd oiahosidhaoishd joaisdaoishd
13909163_gab,i suggest you put this nigger on your board of directors he seems like a good one
1178398958030209024_twitter,in my arms by alex g is a faggot anthem
13278368_gab,the boy scouts are run by fags so its only natural the fags would want dykes to join
10569062_gab,you are white walk into a restaurant and it has nigger employees what do you do
24273157_gab,well now i have seen it all a chinaman wearing a kilt
25466958_gab,perspective what would you were told that police hated you because you are black real or not then seeing things like this done to someone black i challenge you to find something similar done to a white girl especially a rich white girl over a speeding ticket
23088833_gab,when gays hack into their gay mate facebook accounts do they change the status to i m straight and i love eating pussy
15573658_gab,maybe but you get them in all races our biggest problem is white underclass like this you need to educate africa to our standards without their whinging about slavery racism making no effort etc then measure it to know for sure
1183867784436109312_twitter,why are these negros outside trying to sell water when it ’ <number> degrees outside
13682236_gab,what is it like to live as a white minority when there is no escapte to a white community it one thing to travel abroad or visit an non white enclave it another to have no place to go
1165134672168460288_twitter,<user> he was hacked today by a racist amp a nazi and somehow people forgot he was already racist himself ¯ ツ ¯
22550417_gab,a muslim in sweden asked for isis donations for <number> years on facebook and his account was not deleted
27241910_gab,the catboi spic cries out in pain as he strikes you
19159665_gab,imagine thinking you are not in a race war already all this anti white propaganda the media spits out everyday is not real goyim go tell this nigger <user> ‍ says he should put a maga hat on
1084758654228881408_twitter,<user> most of us are descendants of legal immigrants this battle has nothing to do with legal immigrants it ’ about illegal immigrants
3742628_gab,we need to get real comfortable telling blks they need to leave they farmed they did not contribute to building this country whites did it we need to start saying we do not need diversity in white anything unless they want to make naacp and all the other nigger groups diverse <user>
13517786_gab,they used to have cracker and honky now they have antiracist them to us racist us and nazi does this mean i can say nigger faggot kike sandnigger and spic again fuck you anti white scum 😬
9119135_gab,they are going around right now looking for racist zip codes they are getting into some of the nicest areas here right now full ghetto bullshit coming in diversity divides stl is fucking rough and no white person goes to their neighborhoods for a reason no reason to invite them in ours
21852772_gab,thread brainstorm below list what you see the jews doing as their major false flag attack to try to stop the mass awakening happening now country city type of attack and who the jews will false flag as perpetrating country group
5646582_gab,the parade needed at least one severed head in honor of muslim culture
5466259_gab,obama is not the only one with a private army traitor to 🇹 🇷 gulen muslim billionaire puppet master of obama and erdogan in pennsylvania boasts a small private army also
18779343_gab,the holohoax was so efficient the results actually horseshoed and created more jews than there were before or something ( ? )
11598944_gab,last night i was kind of drunk and held up a steadfast sieg heil the entire time some nigger was walking past me on the bus it was gratifying
1174577010968092672_twitter,if i ain ’ t look like my dad the negro wouldn ’ t claim none of us
1228049932654759936_twitter,i hate you ghetto hoes i hate oakland bro
6834925_gab,if those dickheads are so caring about their country then they should fuck off back there and do something bunch of moslem cowards
3734863_gab,so a white puerto rican alaskan muslim vet goes into a bar
25422397_gab,what you nazi faggots keep telling me is you are about <number> gabs then you puss out run gump
15983268_gab,oh well at least one moslem is now armless goats are happy as well since he also nutless
21969771_gab,he a jew when it convenient for him and a fellow white person when thats more convenient just like literally every other kike
20477893_gab,gab is the white ghetto
1173751425160994817_twitter,some guy was walking around my house banging on the doors including the garage door yeah retard keep doing that im so gonna answer
1167141827000045577_twitter,<user> <user> i hate you
1089766334437707776_twitter,<user> so you are going to set free all of the immigrants whom ice has jailed cool get working on it lil marco
1178761923032043520_twitter,<user> jokes on you because i wouldnt respect any professor who tried to teach me queer theory if they didnt look like a slut
25194119_gab,i actually just posted about her earlier women who are resourceful can whip a mans ass or <number> romans
1237875748246917120_twitter,<user> <user> i ain ’ t from br and i know this bitch word for word 😂
27944432_gab,says the guy calling for violence against cops and defending obama in the same breath you are a transparent kike hasbarat
25847294_gab,a foreign nigger is lord mayor of sheffield
25934836_gab,something seems all wrong about this whole thing — should not there be some retard screaming about how there culture is not her goddamn wedding dress 😂 royalwedding meghanandharry
13271333_gab,i support girls joining the scouts there are too many trannies and dykes in the girl guide movement
1178508306882744321_twitter,i fucking hate saturday because i work <number> hr emotionally draining shifts helping annoying ass white ppl i hate sundays because my brain melts listening to football coverage being blasted at full volume from <time> to <time>
8750267_gab,nat geo trying to blame radical islam on anything but islam and the show is less than a minute in
27543273_gab,these white sows shameless bitches have no shame they are so starved for affection they go with some stinking ghetto niggah ape
20238600_gab,everyone wants a sterile war it not possible christ were ourpeace time yet <number> million white children raped by pakis muslims our peace ain sterile
5652188_gab,white supremacists and nazi larpers should be very concerned with jewish infiltration and agitation
27834023_gab,these liberal women are literally paying a clothed man wearing a glove to finger them for <number> minute therapy sessions that not therapy that a sexual service and they have plans to expand to other major cities
1083189107906482176_twitter,<user> <user> you are a nazi sarah
27366548_gab,kim un would have never met with weak hillary or nigger obama news singapore trump maga north korea
1096962994452410368_twitter,black person hey tha white moderates shh you are adding fuel to the fire what would rosa do
4322867_gab,marching under a false flag or multiples thereof is counterproductive it discredits yourself and muffles the cries of women in other countries who are actually oppressed marchers are victims alright but their perpetrators are their own false flags not mine sthu notmymarch
15826491_gab,i always thought that nailing chicks age <number> when you are in early 3 0 is like an accomplishment minus the gook part but not casting aspersions
13650059_gab,he got follower in presiden of s_africa jacob gedleyihlekisa zuma expelled all white farmers
16364187_gab,porn is just the way the jews are trying to stop whites from making more whites you cant get your hand pregnant and it turns young men into betas
10325961_gab,yoah touchink the third rail now ve made you and ve can break you raghead hoah
1178879023528566784_twitter,bad white bitch wanna hit my keys 🔥 <user>
1160261323688726528_twitter,bitches act like you are supposed to be scared of them because they are dirty and ghetto 😂
9336967_gab,first wave feminists were largely thoughtful women advocating for voting rights legal financial rights access to opportunity subsequent feminist movements have been ridiculous by equating feminism with abortion sexuality etc burning ones bra never accomplished anything except sagging
1165868444715278336_twitter,shit might fuck around and start dating white boys
1174377815107657729_twitter,dykes love that lil black sports bra khaki pants combo
16921944_gab,they should have put this nigger at the back of the plane
1178780071252889602_twitter,<user> your actually gonna get raped by bayern bro
1193071769294376960_twitter,cuff yo bitch nigga
4473435_gab,<user> there is a bright side if criminals start using silencers people in the ghetto will get more sleep
10064546_gab,we used <number> call this song cat stevens fever before we knew cat stevens was a muslim idiot pantera cat scratch fever ted nugent cat scratch fever
1179008240668966912_twitter,<user> no intentionally left out he have no plans to give citizenship to illegal muslim immigrants since hindu sikh jain buddhist christian will be raped and killed in islamic countries they need refuge here
15865022_gab,the alt right is <number> <number> e celeb faggots and about <number> fanboys the rest of the movement is actually just people that are fed up with anything establishment we should be declaring ourselves the alt establishment but we are lazy and not centralized and varied thus unpredictable uncontrollable
27638978_gab,i hope this coon ref makes a wrong turn into a russian ghetto and gets shanked he clearly hates white people or maybe just denmark
1179094796578824195_twitter,<user> this makes it sound like the tech folks are not quite the assholes i thought they were glad to see they are supporting free speech rights of a coworker the cancel culture of pomo queer theory is wtf out of control
1179060381970567170_twitter,dudes that wear all pink sneaks faggots and these females condoning it restoring the honor
13587865_gab,muh kike on a stick so edgy
16992841_gab,myself paul jayda fransen enjoying a bit of downtime from our stressfull dangerous lives well never surrender to islam we are christian soldiers ns we are the people
13298577_gab,yeah who knows maybe or hes just mentally retarded
14503035_gab,had they been dune coons jewess kohn would have called them peaceful protesters who were responding to discrimination and a racist society followed by jewscolding on how the natives need to adapt to immigrant demands whites advocating for white interests scares the shit of them
13438032_gab,ok so i have been off twatter for some time now so i may just be rusty but has leftist kike trolling actually gotten worse in quality than it was a year or so ago
1178359187253923840_twitter,what did meek say niggas fuck they bestfriends like they was dykes 😂
1107384378328563713_twitter,<user> you ’ re retarded if you believe this
1240075635776782338_twitter,so we all just house niggas huh
13925301_gab,true lotta coons in antifa
26822908_gab,ms <number> and arabs pouring into the us from the south
27438106_gab,the calibre of labour mps anti white mps must be designated her father ran off with a <number> yr old her mother poisoned her lover did <number> yrs in jail became an mp by default and told raped white kids by her paki brothers to shut their mouths
1125391867611271168_twitter,to all my muslim moots mute me just in case
1227745250019553282_twitter,<user> <user> nah nazis are evil
12158323_gab,for all the muslim goatfuckers
1169959895963242501_twitter,<user> <user> what kind of retard falls for this
1106601398278344706_twitter,<user> <user> <number> youtube demonetizes prominent leftists yet never touches nazi shepherds and sympathizers fuck that
1251685574546583553_twitter,ugly women posting selfies is harassment
1265634407123087361_twitter,bts making go on that ghetto ass orange app why can ’ t y ’ all just put everything on spotify please
23344825_gab,sorry middle east and country like syria problem is from islam kill the nonmuslim that includes people who live there that why it is not going to stop it western will not be there in those areas if there was no oil or care or even bring them to western
6469864_gab,if our civilization is not superior why do immigrants flock here rather than stay in their native regions the united states is not geographically contiguous with syria
1178976586168754177_twitter,so now in nyc you get a 2 5 0 k fine for saying illegal alien the official term for a foreign national living in a country without authorization but get over the use of the word nigger niggers tuesday thoughts
5029568_gab,charlie daniels ‏ <user> twitter assad of syria has said in an interview that there were terrorists among the refugees check it out
1317411_gab,<user> bit worried about the generalised threats bit offended snowflakes are threatened by everything would a call to protest in person against a mosque that was spreading radical islam now be forbidden remember censorship is a slippery slope best not start
6088153_gab,we must secure the existence of our people and a future for white people altright hdnw jewfreeamerica
15900511_gab,this nigga supports homo jews diddling kids
17345319_gab,no it does not you are again all about the blank slate races behave differently you sit there with stupid retarded platitudes while your race and culture are overrun and erased but it all good because you feel good about yourself enjoy your bliss
1212907875997061120_twitter,hey hawaii vote this fake dem nazi c*unt <censored> out of office the world is watching and we are holding you accountable gabbard
27070569_gab,you jews would not even need to drug that bitch up you would not even need to rape her lmwao
1178393878686310405_twitter,<user> <user> <user> omg they actually said that shit disgusting and they get mad when you call them white supremacists
22025922_gab,not hard to understand why canadian asians are up in arms over calling moslem pedophiles asian
15756713_gab,i so hope this jew hating pope is killed by one of his muslim buddies
16812150_gab,it was nothing similar jesus parents had to go to bethlehem to pay their taxes the il legal immigrants did not owe us taxes
17857551_gab,since this time last year ten pakistani girls under the age of nine have been raped and murdered in the city of kasur what kind of men are those paki blokes if they can not even protect their wives
1145350924539432962_twitter,having a period every month is so ghetto
4630804_gab,the tsarnaev brothers remember them sorry you may know them by another title bostonbombers shocking they were also called refugees what are the odds that islamic muslim refugees commit terrorism on the people and country they are taught to hate gabfam maga americafirst islam
15244463_gab,if you are a woman who worships the demon god allah then u are blind bc his prophet allowed the rape of non muslim women said that hell is mostly filled with women that women have half the brain of a man why do you worship such an evil god
9506123_gab,the reason that world globalist l and religious leaders including the slime in hollyweird have embraced open borders and islam is that it is fundamentally based on pedophilia i.e. child marriage the lid is coming off
10360725_gab,knowing historical facts is now an example of white supremacy
1178877345190596609_twitter,<user> <user> <user> you must understand dear media is under globalist and globalist wants civil war in the world that why they using islamists ppl in europe against white n india also
1108134533830983680_twitter,<user> damn i forgot you do security lmfao you do not count tho hoe lmao
22894345_gab,i used to think that nigger babies were the ugliest things known to mankind then i decided to take a look at kikes and my opinion has since changed
1178816845987467264_twitter,me literally dyke and faggot do not offend me straight white boy probably named caleb bro ur a faggot me first of all
1178638236706578432_twitter,jasmine tweeted this man job and still got to tweet and i told drew brees i beg your nigger ass pardon and got disabled for <number> hours
1387997_gab,paul joseph watson ‏ <user> 2 m2 minutes ago paul joseph watson retweeted bernie sanders bernie is right the diversity of women hating gay killing minority oppressing middle eastern dictatorships that fund hillary is varied
1178852897423073283_twitter,fuck it i am finna start watching power w the rest of you niggers
1086804965186830338_twitter,“ i don ’ t have to respect women i ’ m gay ” kevin
1126531468371611649_twitter,<user> let compare body counts also your son is a nazi so great work there too
1254181453186904073_twitter,<user> this ghetto af gimme one
13910153_gab,math algebra reason the work ethic the nuclear family all halloween costumes and all white people in general are racist so yes count me in metoo
1182401417996390405_twitter,<user> erdagon will take care of that he will replace them with arabs
20557451_gab,just throw a faggot in the mix
19069983_gab,i wish this faggot would die already someone send him a pepe strobe gif and cause him to stroke out
15477151_gab,what a sundy ghetto store a pawn shop
9845733_gab,do not for get my followers the jews have declared war on all whites the jew will lose this time and we will not just asked them to leave but to burn in a real holocaust
1178102999090188290_twitter,<user> ching chong your dog is gone
1227082533197766657_twitter,saying “ my kids ” “ my bd ” is so ghetto this man violated 🤦 🏽 ‍ ♀ ️ 😂
14388377_gab,would you please post something on a public forum explicitly advocating for violence pretty please thx
7975029_gab,put blacks on welfare isolate in ghettos keeping them down put refugees in isolated communities not helping them assimilate repeat repeat repeat no learning what does not work
1079764546632351744_twitter,hi boragays happy new year 🎉 🎆 🎇 💜 did you miss my au update are you guys ready 😎 👀 i will update once the poll ends 😘
22626521_gab,shes hoping some bluegum will rape her dried up old liberal ass
8607173_gab,denver has a black problem a muzzee prob and a wetback prob
1820844_gab,<user> nigger dyke
1179051101653520384_twitter,<user> bitch i hate you lol
1178718171714457601_twitter,<user> <user> <user> socialists complain about white liberals all the time the problem is not that they are white it that they are liberals
1113705567782969344_twitter,<user> <user> there shd be a film called no hindus in kashmir wud be perfect islamic fanaticsm movement in kashmir
5162821_gab,as tears ran down cardinal timothy dolan fat cheeks he begged that all the refugee immigrant muds not be deported for he knew he needed a fresh supply of brown boy meat racistfanfiction
1178746286364925952_twitter,i made her fuck her best friends like they was dykes
22090868_gab,i would support hezbollah if only they would support palestine turning a blind eye on their fellow arabs makes them complicit imo
1173759037822898178_twitter,you all still be cuffing the hoes tho so
21043320_gab,un double standard we did not see tears when more than 3 k kids in west aleppo were slaughtered in cold blood by jihadi rebels and buried without un propaganda sheets
16524662_gab,good luck collecting mate the arabs do not play the guilt game the way we whites do
21657308_gab,hahahahahahaha the tweets sadick gets are brilliant 👏 when are these tweets going to become reality oh and he calls his paki mates minority he a joke paki moslems are the majority in london now sadick
1182982995998924801_twitter,i ’ m protected by these ghetto angels
9634543_gab,that really brave of these four women on cnn to publicly state their iq with their hands on national tv kudos for being honest for once with the <number> people that still watch your fakenews delusional globalist liberal entertainment channel cnn cnnisisis cnnblackmail msm <user>
9747099_gab,🎶 o the white man worries 🎶 but the nigger do not care 🎶 cuz at the end of the mumff 🎶 his check will be there 🎶
1144813572725383168_twitter,i like when they pretty and ghetto type of bitch that don ’ t even say hello 🥵
25730290_gab,tfw how the daily stormer protects a spic like he some kind of god
15575558_gab,i can figure out how to lower the security costs of the lyon christmas markets arm the citizenry and actively encourage volunteer militias to secure the marketplace and the township beyond or lock every mudslime up on their council estates for the duration of the holiday season your choice france
